,ABV,Astringency_description,Body_description,Alcohol_description,Bitter_description,Sweet_description,Sour_description,Salty_description,Fruits_description,Hoppy_description,Spices_description,Malty_description,Ave IBU,Astringency_customer,Body_customer,Alcohol_customer,Bitter_customer,Sweet_customer,Sour_customer,Salty_customer,Fruits_customer,Hoppy_customer,Spices_customer,Malty_customer
10,0.1885943292100771,1,0,0,0,0,1,0,0,0,0,0,-0.8075618430174849,1.574119452192858,-0.7074278569911283,-0.0026281960425726097,-1.1077733189334134,-0.1924322691698659,2.5921478404732143,0.8409265196979613,0.53397015305414,-0.8715132470726403,-0.4713824062815164,-1.4568538687701165
11,-0.34216245980445875,1,0,1,0,1,0,0,0,1,1,1,1.0056540150581676,-0.8324370118198614,-0.6658901736103385,0.4919930083955745,-1.0462525982123323,0.07066264568717126,-0.7283673563465332,-0.15586837700799627,-0.08060535062053108,-0.6015739300807846,3.7075770159777375,-0.4534711864274583
12,-0.7504369128925633,1,0,0,1,0,0,0,0,1,0,1,-0.11017112837300318,1.5271809479081213,0.3455535645988132,-0.5774013701228105,-0.07493207592583909,-1.6403048455314253,-0.34949590654072393,0.5801523180148145,-0.735964497937695,0.9585109568162496,-0.6096705178685056,1.1350754395693037
13,2.0666568134153582,0,0,1,0,1,0,0,0,0,0,1,0.3082633004136859,-1.066569583096896,-0.4094279480563532,2.812642271617759,-1.4556233390173177,1.6864616271761006,-0.5896329287755578,-0.46529437746901864,0.5539194364095219,-1.201138838278095,0.3221285754159595,0.10907827226285657
14,0.47438644637175037,0,0,0,1,1,1,0,1,1,0,0,2.81886987313382,-0.6324089552352056,-1.1567835804567852,-0.06194550717531256,1.2784839638467758,-0.5956117354701247,0.46699769398458835,-0.46408553166472916,1.5005481170527974,1.2245420593557217,-0.8202702590485156,-1.6723489316943339
15,0.556041336989371,0,0,0,0,0,0,0,0,0,0,0,-0.6680837000885885,0.7569372594539825,0.011046121174381973,2.1365183144951487,-0.6687835422170322,-0.25558282900594337,-0.9388931243450156,0.46758617692663773,-1.2751143586279652,0.36068770026057523,-0.45523753727926786,1.2611541724117734
16,-0.34216245980445875,0,0,0,0,0,0,0,0,0,0,0,0.3082633004136859,-0.9461411971782918,-0.20611960175987507,-0.6354688023097158,0.2983301429456438,-0.5041586408130213,0.7408593727431587,-1.115973132982811,1.1019078729002003,0.8703389488499548,-1.1894120617158743,-0.32310507751398204
17,-0.34216245980445875,1,0,0,1,0,0,0,0,1,0,1,-0.11017112837300318,-1.150061211021526,0.24472806343254944,-0.7391838131324547,0.6405002991546916,0.5792830752556696,-0.626156265410019,-0.9223279856140234,-0.6601157107105762,0.8042158821965727,0.005309659257037629,0.6011959554487251
18,1.699209805636064,0,1,1,1,1,0,0,0,0,0,1,0.3082633004136859,-0.7318093414776259,1.5774687231008635,1.2119374884069147,-0.1724279029716962,1.0921392252120348,-0.7917879072338075,0.6927849358965424,-0.7747905054159377,-1.1443437957140798,-0.2749730287712667,0.6930835794583441
19,-1.2811937019070991,0,0,1,0,1,1,0,1,0,0,0,-1.5328481862477459,1.7189483812898123,-0.3142092542677763,-0.3687367387138822,-1.4884026487163087,1.607542519334434,1.2476113536519418,0.7561270137035566,1.1754498252428982,-1.1891219918679434,-0.5301291203394038,-1.486184992941374
20,0.025284547974835484,1,0,1,1,0,1,0,1,1,0,1,1.563566586773753,-0.3318765871885846,-0.9315475827208392,-0.48009908278421454,1.2956743212360888,-1.2862666035721788,0.4991388215571352,-0.5995357187561013,0.6280021198331317,1.7726231174402534,-0.880441753208266,-0.8845600030238386
21,2.924033164900378,0,1,1,0,1,0,0,0,0,0,1,1.0056540150581676,-0.9846610727325936,0.16729509862986525,1.4918328524527993,-0.8148957423003773,1.34279430406334,-0.7932628751104565,0.34765687148440005,0.3470539941577898,-1.348892132959241,0.0508680337159698,0.7418646879170129
22,2.1074842587241687,0,0,0,0,0,0,0,0,0,0,0,2.1214791584893384,-0.6033219014977055,-0.34433388116022573,2.5933945844534865,-0.9931287182055805,1.543648353645529,-0.5498691425020263,0.30828641078739066,-0.41719080125203656,-1.242872956814412,-0.02513225954847542,0.764779335223459
23,-1.077056475363047,0,0,0,0,0,0,0,0,0,0,0,-0.5286055571596923,0.76266275474054,0.3478935394405703,-0.647354557812742,-0.614412369424409,-1.4857402847206047,0.6985001200727147,-0.45238505096769516,0.8091404848676161,-0.411277892479039,-0.7614890160363416,0.9438781592034202
24,-0.546299686348511,0,0,0,0,0,0,0,0,0,0,1,-1.0865181288752777,-0.3532850919374189,0.09798183021558109,-0.698246547835725,-1.3182173587271904,-1.125447200157764,0.7088413234378466,-0.6513319727525931,2.0218846624807654,-0.9766261096852278,1.1109505951421668,-0.291223305394584
25,8.639875508133843,0,1,1,0,1,1,0,0,0,1,1,2.1214791584893384,-1.1553793074521415,-0.5857540908501838,2.1685807331236084,-0.7860132898487733,1.495381047012772,-0.8311177421552974,-0.46408553166472916,0.5838257588078652,-1.280890059736981,0.4721948782397316,0.43714219220061296
26,-0.7912643582013736,0,1,0,1,1,0,0,0,1,0,1,-0.4449186714023544,0.06681836323228618,-0.550608551240269,0.0913158910688474,-0.26018453373764816,2.086636978921329,-0.7183365217354599,1.2380596925934702,-0.9582652500502736,-0.22088493348610158,-0.3049577796795787,0.6889404889399118
27,0.47438644637175037,0,0,0,0,0,0,0,0,0,0,0,-0.11017112837300318,-0.3355836827884998,1.0024431204306006,0.08403730065654358,1.471480789107954,0.0901949949792051,-0.7813772182867867,0.8408579022885307,-1.0250437672749635,-0.8864865837384073,-0.23897227450777825,0.982047491195995
28,2.1074842587241687,0,1,0,1,1,0,0,0,0,0,1,1.8425228726315457,-0.3819231659820845,1.931465667392731,0.2426824528603714,1.4359590037579373,-0.7470442453617535,-0.8309102623710813,1.0384899233146643,-1.0949321068847908,-0.8440321928930685,-0.040814734452103534,0.8258164438395647
29,-0.13802523326040647,0,1,0,1,1,0,0,0,1,0,1,0.029307014555893178,-0.36158712880211324,1.747517797023314,0.036437785972495654,1.0675116475659685,-0.43442307542560876,-0.9236549899455955,0.852811728705042,-1.096052139724592,-0.2853921704385049,-0.31362470303040396,0.8972907697271911
30,-1.077056475363047,1,0,1,0,0,1,1,1,1,0,1,-1.0865181288752777,0.8534027035692084,-1.2644428764879905,-0.18718739197304549,-1.0507889325446031,-1.0656092824436705,2.5341170792574896,3.026570029862975,1.1200379435789714,-0.892538616132637,-0.28984571072242454,-1.3748219693142119
31,1.2909353525479594,0,1,0,0,0,0,0,0,0,1,0,0.16878515748478953,-0.7287366023399181,0.7430763980256241,0.009726011008206097,1.252589426402194,-0.45852507471824605,-1.0351853940047913,0.02064298953410206,-1.0605836101800337,-0.8702911175196474,1.6085077028276966,0.8730602912410486
32,-0.13802523326040647,0,0,0,1,0,0,0,0,1,0,1,-0.6680837000885885,-0.9008697413208766,0.30804602338625525,-0.04153796101725023,-0.6696225645672689,0.6335161012203328,-0.4288306617695623,-0.7625455529814595,0.12122564989223486,-0.45900854726087814,0.02079675991293387,1.1481178170569188
33,-0.7504369128925633,1,0,0,1,0,0,0,0,1,0,1,0.3082633004136859,1.140793399357194,-0.3633853919748791,-0.5166311770343691,1.5478838116358185,-1.1967622669592968,-0.7136266339738981,0.25954536831530717,-1.123366247750259,1.5207640084835672,-0.37595721299145674,0.3956845742626899
34,-0.34216245980445875,0,0,1,0,0,1,0,1,0,0,0,-1.7839088435197594,0.3420574363178022,-1.2414796642824277,-0.4009617496520008,-0.1798761364629478,-0.9007591032398262,2.081686725905914,0.5704181241808707,1.5171873148842223,0.012510490624148003,-0.46296582271886416,-1.7200289959302535
35,-0.7504369128925633,0,1,0,1,1,1,0,1,1,0,1,-0.5286055571596923,-0.2999203382650556,-1.0787703240547561,-0.46523412637081474,-1.0454464437890416,1.3655623213855015,0.6072392264051482,0.361820543980565,1.689772267793511,-0.503893821397603,-0.6359687488586718,-0.5540299459246049
36,-0.5054722410397008,1,0,0,1,0,0,0,0,1,1,1,-0.6680837000885885,0.8014344299242099,-0.8522123435329411,-0.5587982197930272,1.5825976567067586,-2.1298513183735537,-0.5200016606718103,0.7557232310826008,-0.7481706816152324,1.8290293740667667,0.05807711804096355,0.16513752198807302
37,0.47438644637175037,0,0,0,0,1,1,0,1,0,0,1,-0.8075618430174849,1.2592730465077735,-0.9304573685180089,-0.07681314351772522,-1.5022090013074434,0.600813506543161,1.8828862854416004,0.36001603658246245,1.3298054840532005,-1.0683539616731497,-0.30386237063165356,-1.3092052371848182
38,0.47438644637175037,1,1,1,1,1,1,0,0,1,0,1,2.81886987313382,0.4272579313278806,-0.9950835238829513,-0.3728018627136412,2.104512065748887,-0.7283367430232806,0.05442773296716703,-0.6944434153395594,0.3204920280962657,1.728606085817741,-0.9169266828068494,-1.3181959025824852
39,-0.7504369128925633,0,0,0,0,0,0,0,0,0,0,0,-0.6680837000885885,0.37069557510852097,-1.0379725646743627,-0.9444126422708086,-0.4449636491565158,0.6448169546193921,1.1254556891418488,-1.3108238236117158,0.7244031981252448,0.719676052252887,-1.054139990070759,-0.4600192833797833
40,2.7198959383563253,0,1,0,0,0,0,0,1,0,1,0,0.8661758721292713,-1.2214180243372568,0.07855873564270618,1.6433876712320046,-1.1492904335499998,0.7806767719787732,-0.6679456699202498,-0.17665419038549943,1.277934847604278,-1.3378291530970803,0.24226480822451454,0.4167151229981677
41,0.6785236729158026,1,0,0,1,1,1,0,1,1,1,1,-0.16596238554456172,0.4706201598604796,-0.544559676243937,-1.0862901466094785,-1.6464541084050306,0.611491297656445,1.3982516509412002,-1.715486983740304,1.1455722205948222,-0.5776862121209404,0.5695548819949219,-0.5561212383664759
42,-0.13802523326040647,1,1,1,1,1,1,0,1,1,0,1,1.0056540150581676,-1.0829380778114726,-0.883489354324033,0.40189912579382653,-0.4936728320095143,1.0655089391185977,-0.16506937435874838,-1.2544203772853486,0.5570996183393876,0.17835712703800485,-0.5820111296539332,0.6555270308470272
43,-0.5871271316573213,0,1,0,0,0,0,0,1,0,1,1,-1.0865181288752777,-0.018776996935712203,2.0887304614368447,-0.8088736539591027,-1.3652169584993936,-1.719127128740214,-0.10695435422368321,-1.0079431958297644,1.300272624373004,-0.5417855230303387,1.3996059179453078,-0.19684828730440945
44,-0.09719778795159617,0,0,0,1,1,0,0,0,1,0,1,0.7266977292003749,-0.7830065196261726,-0.818826025152282,-0.4199648364060346,0.4513426327036363,-0.6643208174981095,-0.5249843954762626,-0.047126901672424254,-0.7982064512599748,0.7850799121372893,0.6215133216942793,1.251786868708862
45,-0.7504369128925633,1,0,0,1,0,1,1,1,1,0,0,-1.0865181288752777,0.6296672361673391,-1.582273844804605,-0.5557261800015494,0.08237010022799128,-0.8181519763701618,1.9948005623894023,1.5920103395632634,1.299025986460107,0.4574233211954294,-0.4987351220429534,-2.171337469421879
46,-0.26050756918683776,0,1,1,0,0,1,0,0,0,1,0,-0.8075618430174849,1.2045021604420056,-0.4862542845570882,-0.09585698420453931,-1.3110281632000313,1.4124116882507882,1.748806437886457,0.6565591200942652,0.910709408060073,-1.1661420266097795,-0.4270682142451638,-1.6153817923035136
47,-1.077056475363047,0,1,0,1,1,0,0,0,0,0,1,0.16878515748478953,0.31577820143704943,1.291955352821165,0.2884645993086861,1.1638553085978451,-0.47231879912935343,-0.9054274400558204,0.9153382932340338,-1.0472133705263453,-0.8096590444371399,-0.2878619205482078,1.126914572733265
48,0.27024921982769806,0,0,0,1,1,1,0,0,1,0,0,1.563566586773753,0.27541676584726393,-0.9701285713857697,-0.5543419221816631,1.5536856717755276,-1.1481411028484239,-0.016590313497546177,0.2465321053207282,-0.06129849002085787,2.2226641457427116,-0.6755735616186064,-1.0102752143389337
49,-0.8320918035101843,1,0,1,1,0,0,0,0,1,1,0,-1.7839088435197594,1.7921389741795817,-0.6507354320816262,1.0278599432129458,-0.6000278319390061,-1.3958002698959249,-0.6681440106927077,1.3439647040904668,-1.1321624634268792,-0.7412995594007842,4.1668928334412145,-0.8065095170582568
50,-0.46464479573089007,0,1,1,0,1,1,1,1,0,0,1,-0.8075618430174849,1.2920590498098818,-0.8296819720022038,-0.09997576077018644,-1.2932345348848866,-0.10973332129874776,2.283286017092867,1.2212381682391693,1.2197713993258117,-1.0088449175523042,-0.2775369772674525,-1.6231592398647594
51,-0.8729192488189946,1,0,1,0,0,1,1,0,1,0,0,-1.0865181288752777,0.8115597690359816,-1.1529672488749667,-0.44701705824168547,-1.4978481448383432,-0.9850448856190287,2.7103381558760002,4.223533368123852,0.16637942731080566,-0.43369456027101716,-0.5082461814413917,-0.9215778963152139
52,-0.9137466941278053,0,0,0,0,0,0,0,0,0,0,0,-0.5843968143312508,2.495495541151194,-1.234589516870573,-0.29090329756366023,0.5841768550984581,-0.8412660202719164,-0.5794627525247661,-0.24198138073200615,-0.5907645005693711,1.6452753724896052,-0.8433916478961647,0.41445555052324196
53,-0.13802523326040647,0,1,0,1,1,0,0,0,1,1,1,0.16878515748478953,-0.9357378798074083,0.027321989500789172,-0.6921402782524099,0.8420930296278745,0.4786221011614097,-0.2811142538655746,-1.0243374361709385,-0.3897322590244584,0.9766209349279961,-0.705773585985232,0.4041691113919936
54,-0.34216245980445875,1,1,0,0,1,0,0,0,0,0,1,-0.2496492713018995,0.04485174879910606,1.3309949909765808,-0.1262248758505374,-0.03135829647464059,0.6682555421673331,-0.7556744424462417,0.6010526485737788,-1.1175045649603457,-0.7815646899221573,0.138499883207355,1.0433724427337592
55,-0.7504369128925633,0,0,0,1,0,0,0,0,1,0,1,-0.5286055571596923,0.5198304559745411,-0.517643423554844,-0.47359846701093333,0.8088978465412824,-0.425476206881571,-0.690701748009107,0.3353089780406953,-1.057095209394188,0.8765432754047892,-0.29929344509034705,1.1133531599741784
56,-0.7912643582013736,0,0,0,0,0,0,0,0,0,0,0,0.029307014555893178,1.9995878603902066,-0.7223499155600817,-0.9635945220693882,0.27709236204418003,-0.9098965860637862,-0.766366801566643,0.26756913531605625,-0.9724458112462525,1.3731958332578804,0.010893332495656062,0.8664578869412944
57,0.556041336989371,0,1,1,1,1,0,0,0,0,1,1,0.5872195862714786,-0.7029226271790024,0.8410782460178617,3.4854132603446,-0.8979943329453056,-0.29858245066124006,-0.46031880811569653,0.6514369648958148,-1.0056028833717614,-1.162452981247184,0.09411928423763848,1.0648448346062132
58,0.47438644637175037,1,0,0,1,0,0,0,0,1,0,0,1.563566586773753,-0.5243180888263155,-0.5833053894703285,-0.18492004587713753,1.7971927019253948,-1.012867286441241,0.23054798696732967,-0.32845367170241424,0.6577873031395445,1.7716401612872663,-0.8057915957372748,-1.5947280295817714
59,-0.5054722410397008,0,0,0,0,0,0,0,0,0,0,0,-0.9470399859463813,-0.8396031220993373,-0.08984913492164698,-0.4079849111761962,-1.1587721917632556,-2.0218891830209587,1.32561836875473,-0.5063397528537729,1.8150570117232416,-0.3035261535695049,1.0005620388299716,-0.6025062096037395
60,-0.8320918035101843,1,0,0,1,1,1,0,1,1,0,1,1.0056540150581676,0.26943370182771637,-1.5175781883551553,-1.3231013231212383,0.7663273539158475,-0.8115740725903633,0.6252804701974713,-0.6326288006632177,1.5694480768017196,0.9933962534072995,-0.6291457581003012,-0.7977619342768256
61,-0.34216245980445875,0,0,0,0,0,1,0,1,0,0,0,-0.7796662144317057,2.060234503030024,-0.7038546579761037,0.08202505475890805,-1.2630701670066586,-0.6832744809580098,2.4344157002813347,1.0842401089058544,1.0374415953269334,-0.9474707561082414,-0.24428254506981753,-1.749306729214442
62,0.9643157900774756,0,1,1,1,1,0,0,0,0,0,1,1.8425228726315457,-0.5773827436882754,2.41670745115316,4.229296955724669,-0.15875645961103033,-0.8809240678478556,-0.8624415691804347,1.1606370258846492,-1.1109146006984536,-1.1715123215394774,-0.04502488912881907,0.06531301138064223
63,0.47438644637175037,0,1,1,1,0,1,0,0,1,0,1,-0.5565011857454715,-0.8990779043743063,0.6373198365124286,0.7886548833761072,-0.5397521632136243,1.1129260111641344,-0.7080044074666354,0.4061862196237894,-0.33818029539619054,-0.7062366802924409,-0.36448550742347585,1.028571051654486
64,0.6785236729158026,0,0,0,0,0,0,0,1,0,0,0,-0.8075618430174849,0.24587331373800803,-0.12362348352879571,-0.23071237690265695,-1.4728345777259946,0.04910094469536418,2.035241182093937,0.1416894114180405,1.3228584911484347,-0.7030861131719394,-0.32789562321265636,-1.3474541347844586
65,-0.7912643582013736,0,0,0,1,0,0,0,0,1,0,1,-0.2496492713018995,0.48645081203809765,0.5166913100553838,-0.6182048035742992,1.670648657308295,-0.6675871050340542,-0.811581659765038,-0.22000076255287712,-1.1601208047315268,0.9309447621276266,-0.3588521050123292,0.5312111007600943
66,0.0661119932836458,0,1,1,0,0,0,0,0,0,0,0,1.0056540150581676,-0.6443036177300558,0.9641515626138637,0.4028242001666328,4.183509396995966e-05,1.1133660547217628,-0.7555067177628559,0.46162020855019587,-0.9263383999798949,-0.2794646990181625,-0.5192022882273021,0.8655513800327308
67,3.12817039144443,0,0,1,0,0,0,0,0,0,1,1,-0.11017112837300318,-0.8664536233895337,1.8668622060868731,2.0204222931166256,-0.674727784041004,-0.2061865163244436,-1.0370089167431307,0.34181392509886005,-1.0434647850620666,-1.239530500750813,1.5579695760958114,0.6099290846420994
68,0.8826608994598549,0,0,0,0,0,0,0,0,0,0,0,-0.5286055571596923,0.7965521197275762,-1.2623430810745464,-0.5478328730863384,-0.39288386117581336,0.5542239812983275,1.7599771593449451,0.06081415288734751,1.4547189142175143,-0.30942408218520795,-0.5552003972879587,-1.8085006720265255
69,-0.7912643582013736,1,0,0,1,0,0,0,1,1,0,0,1.0056540150581676,1.962866300853773,-1.475347915400357,-0.9388198047300248,2.564113202879843,-1.7077310973048503,-0.05843824727516251,0.06541628707431468,0.5907500943281966,1.429379494194938,-0.28396711871630914,-1.5674962156705827
70,0.27024921982769806,0,1,1,0,0,0,0,0,0,0,1,-0.5565011857454715,-0.47592419596442476,0.6822044933695286,0.22868797158328913,-0.7249884482985615,1.3868843166138318,-0.684064848685664,0.8237920863276856,-0.6329794864881176,-0.8688454697509285,0.05761251058869626,0.987196099975144
71,-0.34216245980445875,0,0,0,1,0,1,0,1,1,1,1,-0.3891274142307959,-0.9770268885623006,-0.6255355483950855,-0.6605603986350841,1.0542382693509087,-2.339420942532435,0.23656182002581713,-0.46991052795069654,0.36232061239166363,-0.4240795555402882,3.2495882637810354,-0.6103573633451069
72,-0.5871271316573213,0,0,0,1,0,0,0,0,0,0,1,-0.8354574716032642,0.1909612555795644,-0.41689047382578,0.052406120969491175,2.273954888771001,-1.0730860120840484,-0.6647101695826322,1.7231296352039038,-0.9014592742784288,-0.6682529682862904,-0.16832088847456433,1.1999499525811714
73,1.0867981260039072,0,1,0,1,1,0,0,1,1,0,0,1.563566586773753,-1.3158120396677928,0.685987410647627,-0.6324164250410935,1.2764487166070828,0.38011225337242266,-0.05562296600483872,-1.251663933319325,0.7256233009987199,0.6536942291122319,-1.1523838804115107,-0.6381594781605906
74,0.7601785635334233,1,0,1,0,1,1,0,1,0,0,1,0.8661758721292713,2.3070744576775946,-2.1923635906992884,0.5857052045775951,-1.6998937840213146,0.21612822576577947,1.7788472821594845,0.25211596300126926,0.9200596067069623,-0.6774502432923859,-0.6736553498665291,-0.44583032928415633
75,2.0666568134153582,0,0,1,0,0,0,0,0,0,0,1,1.8425228726315457,-0.530572406342906,1.601869513481534,1.542696042541802,-0.44792077544568554,0.7674197447612183,-0.8162971157988461,0.9431425124863053,-1.0336673137293277,-1.1229334527628112,-0.07529939465145098,0.8568503287082975
76,-0.709609467583753,0,0,0,1,0,0,0,0,1,1,1,-0.5843968143312508,0.766111582154113,-0.33417435984526017,-0.6636589543018588,0.34541488894132316,0.37410092720184457,-0.6401986657021353,-0.029683039042872124,-0.934384017918127,0.11592767800612308,-0.15733848956900257,1.2787938307384112
77,-0.13802523326040647,0,0,0,0,0,0,0,0,0,0,0,-0.8075618430174849,0.5674190469238679,-0.8577491727402549,-0.23124072499176448,-1.1340415658441567,0.79637531072952,1.4091723641633722,1.3507294680592625,1.8643001422223815,-0.9924976261422522,-0.3820937728361421,-1.6910095476901144
78,1.699209805636064,0,0,0,0,0,0,0,0,0,1,1,-0.3891274142307959,-0.9046369506172023,-0.3732877761445757,0.3229823273666096,-0.6402375914190808,1.687188329695018,-0.9978264706238015,-0.057199881484952836,-0.5996220571760518,-0.7873106599717706,2.4659854588081385,-0.01744217269185163
79,-0.7504369128925633,0,1,0,1,1,0,0,0,1,0,1,-0.3891274142307959,-0.8155018176122333,1.1311101678014193,-0.8262595567029273,0.0049849843289181996,0.6013369633749043,-0.24274260500626657,-0.26947654100479884,-0.29430541068602245,-0.28035222235179913,-0.48226790513795054,0.8866338583953628
80,1.2909353525479594,0,1,1,1,0,0,0,1,1,1,1,0.3082633004136859,-1.1680946587457444,-0.368497021673769,1.9413305663366418,-1.0896745939192347,2.266712762712531,-0.17964519872256668,-0.27806571340518754,0.8751276419681451,-1.0941232866519583,-0.2065477929004018,-0.5236117968449668
81,1.2909353525479594,0,0,0,0,1,0,0,0,0,0,1,1.8425228726315457,-0.4751484330774678,1.8853455859782084,0.25360534359819,0.8356004498961221,0.5665509235612389,-0.8846207381829715,0.9281970496247255,-1.1571742290901894,-0.8328624396022786,-0.23071840758616577,0.6416247008646985
82,0.27024921982769806,1,0,0,0,1,0,0,0,0,1,1,0.5872195862714786,-0.45286974534592017,-0.10170696030766753,-0.0742012076402888,-0.8744716495142622,0.8602166444347996,-0.7291824268683924,0.032152020674479476,-0.8398614245425495,-0.7730401548766628,3.2077013874138225,-0.11027294585120412
83,-0.09719778795159617,1,0,0,1,0,1,0,1,1,1,1,-0.16596238554456172,0.8769627846591844,-0.8502794210149371,-1.161136850279262,-0.7329993643849959,-0.7442035723872905,0.8813475244968875,-0.7672765887704167,0.8636198001967231,1.8982960278552121,-0.28722617949062956,-1.2792616500925664
84,1.9033470321801162,0,0,0,0,0,0,0,0,0,0,0,2.679391730204924,-1.5420818556485665,-0.45838362894053575,0.25830243401033565,1.6644858023863132,0.47272451521036135,-0.3684955244418718,-1.7420218410096957,0.22316884563257836,0.8594563282374743,-0.8115256575244867,-0.16761093423950524
85,0.12735316124686163,0,0,0,0,0,0,0,0,0,0,0,0.8661758721292713,0.6568970802642307,-0.23343851062070028,0.7455288708105576,0.10539537924917596,-1.4214429842866876,-0.592236981872118,1.2668957612830736,-0.4426822398071887,2.7828952547731722,-0.3250500224746143,-1.2901799371801908
86,-0.7504369128925633,0,0,0,0,1,0,0,1,0,0,0,-1.5049525576619667,0.6103314751185952,-0.953055532089949,-0.17086778497249938,-1.1674759612280972,1.106325933299549,2.2086285655542754,1.0366112898246829,0.5961299596846861,-0.7793035140930525,-0.34176685856955574,-1.6286022474388244
87,-0.5054722410397008,0,0,0,1,0,1,0,1,1,1,0,-0.11017112837300318,0.21838459858864778,-0.05496404224167208,-1.2707446168716723,0.5438141603619195,-2.0220404010730064,0.2720322597370717,-1.190362385292483,0.013278186702880074,1.3715025493699196,-0.002990465153773937,0.4144730991134372
88,0.3927315557541294,0,0,1,1,0,0,0,0,0,0,1,-0.5565011857454715,-0.7723330190274869,0.2999343392256713,0.49214446201503964,-0.6561839402440799,1.1822343011608665,-0.4617117808413083,0.35033310997329253,-0.19867249227445383,-0.7937089951734596,-0.3577938815231864,1.0786298595626662
89,-0.9545741394366156,1,0,0,1,0,0,0,0,1,0,1,-1.0586225002894984,3.621880372974568,-0.5295829913980074,-1.571928592286512,-0.489567134019799,1.0768024991210952,0.22933828514993482,-1.4683588522702744,0.3874610290393558,-0.022134088841971027,-1.0010380008084065,-0.15631048858887603
90,-0.546299686348511,0,0,0,1,0,0,0,0,1,0,1,-0.3891274142307959,0.07768353930208065,0.4851942973055427,-0.6611971607323225,-0.3061068213445686,0.7345308805802129,-0.43549189255274273,0.3471993860948411,-0.8238457901989634,0.16451422454115155,-0.5263303932297407,1.0769963310402484
91,0.6785236729158026,1,1,0,1,0,1,0,1,1,0,1,2.1214791584893384,-1.021021209333012,-0.3578351319672897,-0.2684179516237266,1.2953377897287135,-0.9155396325445417,-0.23666459636164605,-0.6044046956165655,-0.08533189906834952,1.7483719503149453,-0.7008877789158778,-0.036864859823108685
92,3.12817039144443,0,0,1,0,0,0,0,0,0,0,1,-0.5565011857454715,-0.9330010486890417,1.0941948773425028,3.0927711951944423,-0.8219308217756383,0.8689466306725144,-0.8955187682933317,0.06631820125744636,-0.34864853390575007,-1.2063345547105437,-0.17848873443169297,0.5659777380198997
